gene_id,DRA,DRB,DRC,dr0199A,dr0199B,dr0199C,extracted_gene_id,wt_fpkm_average,mutant_fpkm_average
gene-DR_RS06435|DR_RS06435,36.319126,64.823471,72.096642,62.791775,75.040428,112.846573,DR_RS06435,57.746413,83.559592
gene-DR_RS14445|modA,4.999889,6.529548,5.681305,14.522927,16.673754,53.493202,DR_RS14445,5.736914,28.229961
gene-DR_RS08795|DR_RS08795,4.363484,6.18014,4.884682,10.356949,17.828512,27.424728,DR_RS08795,5.142768666666666,18.53672966666667
gene-DR_RS12905|DR_RS12905,25086.388672,27536.84375,29925.742188,13100.246094,16977.234375,11739.111328,DR_RS12905,27516.32487,13938.863932333334
gene-DR_RS02845|DR_RS02845,18.202419,10.233876,11.5205,42.500404,28.064478,73.005676,DR_RS02845,13.318931666666666,47.85685266666667
gene-DR_RS00455|rpmA,454.148621,620.238159,604.286804,582.7052,907.333191,985.762939,DR_RS00455,559.5578613333333,825.2671100000001
gene-DR_RS01955|DR_RS01955,54.17197,50.298237,49.698364,131.660431,151.666672,326.95993,DR_RS01955,51.38952366666666,203.42901099999997
gene-DR_RS04355|DR_RS04355,455.525391,364.489105,383.235657,453.455444,359.142731,271.856934,DR_RS04355,401.0833843333333,361.4850363333333
gene-DR_RS01650|rplP,1409.016357,1129.827148,1366.741089,1314.645386,1372.864014,1117.558472,DR_RS01650,1301.8615313333332,1268.3559573333332
gene-DR_RS11875|DR_RS11875,595.815674,821.100769,899.501099,514.898743,807.054321,540.027466,DR_RS11875,772.1391806666667,620.6601766666666
gene-DR_RS14035|DR_RS14035,2.099089,1.539638,0.332928,2.463038,2.112554,7.797996,DR_RS14035,1.323885,4.124529333333334
gene-DR_RS15035|DR_RS15035,67.605804,54.727493,54.013954,86.137108,56.44368,56.57259,DR_RS15035,58.78241700000001,66.38445933333333
gene-DR_RS09795|gyrA,344.310577,292.93869,321.941956,396.70816,375.393463,507.00061,DR_RS09795,319.7304076666667,426.367411
gene-DR_RS12920|DR_RS12920,53.228882,36.196598,35.17186,136.27887,84.311615,144.5914,DR_RS12920,41.532446666666665,121.72729499999998
gene-DR_RS16880|DR_RS16880,26.80831,19.782494,17.465582,57.57061,41.097263,104.535416,DR_RS16880,21.35212866666667,67.73442966666666
gene-DR_RS09305|uvsE,21.70352,12.165779,15.207664,48.562714,35.122387,53.8638,DR_RS09305,16.358987666666668,45.84963366666667
gene-DR_RS00380|DR_RS00380,17.303192,33.412609,38.457561,59.183178,105.100189,290.168213,DR_RS00380,29.724453999999998,151.48386
gene-DR_RS16645|DR_RS16645,10.037395,7.493918,6.73298,21.142424,13.911219,41.819889,DR_RS16645,8.088097666666668,25.624510666666666
gene-DR_RS02765|DR_RS02765,95.710167,101.606621,113.517799,53.452423,58.233383,107.95565,DR_RS02765,103.611529,73.21381866666667
gene-DR_RS08375|DR_RS08375,24.125051,22.557173,20.569986,47.439777,51.428623,56.988716,DR_RS08375,22.41740333333333,51.952372000000004
gene-DR_RS01225|DR_RS01225,67.031448,44.022999,40.690819,102.504982,82.243843,93.792458,DR_RS01225,50.58175533333333,92.84709433333335
gene-DR_RS05860|DR_RS05860,52.71368,67.951042,82.961678,63.463345,85.99659,107.378937,DR_RS05860,67.87546666666667,85.61295733333333
gene-DR_RS07880|icd,1088.068115,924.637512,1034.633301,1162.948242,1266.293579,889.13031,DR_RS07880,1015.7796426666667,1106.1240436666665
gene-DR_RS02455|DR_RS02455,96.165833,51.15852,48.296329,45.166534,31.781958,34.895107,DR_RS02455,65.20689399999999,37.28119966666667
gene-DR_RS05945|DR_RS05945,97.46772,115.169388,116.549828,116.196594,118.808456,86.6418,DR_RS05945,109.72897866666666,107.21561666666668
gene-DR_RS12180|DR_RS12180,57.358154,53.998123,55.069809,93.154121,62.194801,59.284439,DR_RS12180,55.475362,71.54445366666667
gene-DR_RS02110|DR_RS02110,17.99877,17.673023,16.728718,35.474831,24.37792,46.984253,DR_RS02110,17.466837,35.61233466666667
gene-DR_RS09435|DR_RS09435,72.507675,61.556122,58.374298,164.014603,110.593895,143.313461,DR_RS09435,64.14603166666667,139.30731966666667
gene-DR_RS01105|DR_RS01105,81.521049,97.697685,101.864319,101.841217,155.217438,159.112595,DR_RS01105,93.694351,138.72375
gene-DR_RS01755|DR_RS01755,91.212723,82.093376,80.765068,239.218887,237.43042,433.796631,DR_RS01755,84.690389,303.48197933333336
gene-DR_RS01215|DR_RS01215,130.167175,132.891861,150.163162,138.135956,169.554245,188.912323,DR_RS01215,137.74073266666667,165.53417466666667
gene-DR_RS04675|DR_RS04675,159.816925,122.906166,134.043121,212.716537,142.687744,177.473312,DR_RS04675,138.92207066666666,177.6258643333333
gene-DR_RS01375|glgX,144.933853,84.263206,88.95256,209.420135,132.965591,131.750534,DR_RS01375,106.049873,158.04542
gene-DR_RS14925|DR_RS14925,14.074253,10.718823,7.996325,28.63047,20.284651,32.30817,DR_RS14925,10.929800333333333,27.07443033333333
gene-DR_RS14495|xdhC,126.122185,80.29924,90.397034,65.030632,45.424366,42.408699,DR_RS14495,98.93948633333333,50.95456566666667
gene-DR_RS09445|DR_RS09445,69.771538,192.946182,177.843903,56.288605,137.842072,131.988556,DR_RS09445,146.85387433333332,108.706411
gene-DR_RS02285|DR_RS02285,61.842056,78.997849,92.790352,107.142677,96.373512,145.17627,DR_RS02285,77.87675233333333,116.23081966666666
gene-DR_RS05790|DR_RS05790,94.629814,54.722126,56.69976,134.346695,97.432358,140.383316,DR_RS05790,68.68390000000001,124.054123
gene-DR_RS04210|DR_RS04210,43.331707,31.509951,35.794502,59.497524,39.530247,52.631981,DR_RS04210,36.878719999999994,50.55325066666666
gene-DR_RS11165|purB,143.29863,78.71801,82.187439,152.03389,125.883934,136.013229,DR_RS11165,101.40135966666666,137.97701766666668
gene-DR_RS06940|DR_RS06940,21.556377,21.018103,21.812346,46.551453,57.996151,131.508499,DR_RS06940,21.462275333333334,78.68536766666666
gene-DR_RS12070|DR_RS12070,72.920967,82.363068,83.487099,97.156937,104.129059,134.799591,DR_RS12070,79.590378,112.028529
gene-DR_RS00655|DR_RS00655,296.604004,130.904785,120.427818,396.64679,286.827118,274.47757,DR_RS00655,182.64553566666666,319.31715933333334
gene-DR_RS05500|DR_RS05500,55.170177,56.497967,55.379311,103.065468,86.707634,77.005798,DR_RS05500,55.68248500000001,88.92630000000001
gene-DR_RS11640|DR_RS11640,1259.662109,1438.751099,1497.342285,1013.920898,1323.029663,1040.222656,DR_RS11640,1398.5851643333333,1125.7244056666666
gene-DR_RS01420|DR_RS01420,7.710477,6.525436,6.572513,17.146376,19.284475,33.485607,DR_RS01420,6.936142,23.305486000000002
gene-DR_RS12230|DR_RS12230,4052.045898,3449.038086,3431.868652,3978.828857,2642.081299,2439.531494,DR_RS12230,3644.3175453333333,3020.1472166666667
gene-DR_RS15760|DR_RS15760,0.745746,0.422675,0.878439,12.331597,22.526474,83.373825,DR_RS15760,0.6822866666666666,39.410632
gene-DR_RS03705|pelF,5.700732,1.873857,2.95154,132.966904,114.293671,361.011993,DR_RS03705,3.508709666666667,202.7575226666667
gene-DR_RS01915|DR_RS01915,109.508575,45.709164,44.671715,237.04631,151.007294,285.524719,DR_RS01915,66.629818,224.52610766666666
gene-DR_RS09470|msrA,58.505131,90.677444,97.815041,62.695602,121.848358,94.68795,DR_RS09470,82.33253866666666,93.07730333333332
gene-DR_RS06520|DR_RS06520,2.860486,1.402965,1.75229,10.626067,9.991434,35.604988,DR_RS06520,2.0052470000000002,18.740829666666666
gene-DR_RS14570|DR_RS14570,63.558258,51.092297,46.382099,35.606934,31.566158,35.24041,DR_RS14570,53.67755133333333,34.137834
gene-DR_RS15625|DR_RS15625,4.308321,3.954403,4.48343,7.486216,9.511998,18.939194,DR_RS15625,4.248718,11.979136000000002
gene-DR_RS05330|DR_RS05330,136.065872,199.353271,216.258682,136.926498,118.148148,121.507111,DR_RS05330,183.89260833333333,125.52725233333335
gene-DR_RS09610|DR_RS09610,8.115503,9.453617,7.60229,23.817722,24.46933,64.552589,DR_RS09610,8.390469999999999,37.61321366666667
gene-DR_RS08350|DR_RS08350,34.044769,32.879272,34.375652,71.689034,49.915642,86.555534,DR_RS08350,33.766564333333335,69.38673666666666
gene-DR_RS04870|trpA,1067.67627,586.327637,590.5979,826.167603,583.625732,449.540955,DR_RS04870,748.2006023333333,619.7780966666666
gene-DR_RS10725|DR_RS10725,35.770016,29.970285,27.848862,94.870483,73.781212,132.492767,DR_RS10725,31.196387666666666,100.38148733333333
gene-DR_RS05630|DR_RS05630,4.960319,4.653276,6.345167,6.690435,9.970956,17.239178,DR_RS05630,5.319587333333334,11.300189666666666
gene-DR_RS16380|DR_RS16380,74.065964,72.114532,67.75618,107.91433,109.661636,209.914444,DR_RS16380,71.31222533333333,142.49680333333333
gene-DR_RS12880|DR_RS12880,52.024586,43.791611,47.245426,74.400116,68.679573,92.803848,DR_RS12880,47.687207666666666,78.62784566666666
gene-DR_RS13330|DR_RS13330,192.647308,83.187317,83.794731,329.736633,177.100677,241.003281,DR_RS13330,119.87645200000001,249.28019700000002
gene-DR_RS00905|DR_RS00905,45.362194,43.173038,48.106007,75.430489,80.912178,113.339096,DR_RS00905,45.54707966666667,89.89392099999999
gene-DR_RS00855|DR_RS00855,7.855958,16.478264,15.237376,16.901901,22.751863,40.371033,DR_RS00855,13.190532666666668,26.67493233333333
gene-DR_RS07875|DR_RS07875,750.708923,1399.654663,1138.271729,1224.723022,1755.688232,1619.077881,DR_RS07875,1096.2117716666667,1533.163045
gene-DR_RS11100|DR_RS11100,159.171265,119.948662,165.431168,186.840775,201.156433,163.25325,DR_RS11100,148.18369833333335,183.75015266666665
gene-DR_RS12940|DR_RS12940,19.058254,18.766954,18.706755,41.855217,35.29858,57.046692,DR_RS12940,18.843987666666667,44.733496333333335
gene-DR_RS15905|DR_RS15905,55.717812,65.927925,65.623802,86.110634,81.957596,127.418083,DR_RS15905,62.42317966666667,98.49543766666666
gene-DR_RS16300|DR_RS16300,8.415775,9.26856,8.524872,23.834454,25.62998,53.416771,DR_RS16300,8.736402333333332,34.293735
gene-DR_RS04155|DR_RS04155,43.347511,42.645531,43.311672,45.409065,47.554184,64.56852,DR_RS04155,43.10157133333333,52.51058966666667
gene-DR_RS06225|DR_RS06225,52.154514,39.691128,38.759502,84.846992,80.30677,72.439857,DR_RS06225,43.535047999999996,79.197873
gene-DR_RS11835|DR_RS11835,68.414574,47.292835,44.458729,88.273178,81.898071,118.168556,DR_RS11835,53.38871266666666,96.11326833333332
gene-DR_RS00910|tnpA,23.969585,18.775887,19.748695,42.24873,38.406208,69.797943,DR_RS00910,20.831389,50.15096033333333
gene-DR_RS11055|DR_RS11055,53.752872,45.075855,50.558388,68.091454,71.562981,123.263145,DR_RS11055,49.795705,87.63919333333332
gene-DR_RS06820|DR_RS06820,35.519142,21.520267,21.135313,30.905561,18.798277,20.100286,DR_RS06820,26.058240666666666,23.268041333333333
gene-DR_RS14490|xdhB,122.912918,62.587173,68.708839,76.650757,38.241909,34.55447,DR_RS14490,84.73631,49.815712
gene-DR_RS15240|DR_RS15240,20.020737,10.413001,11.864169,29.881037,19.617371,40.972023,DR_RS15240,14.099302333333332,30.15681033333333
gene-DR_RS16280|DR_RS16280,1.694683,3.579483,4.647845,8.813462,10.205318,25.595621,DR_RS16280,3.3073370000000004,14.871467
gene-DR_RS01455|DR_RS01455,141.008881,87.17453,96.276367,69.562614,62.058163,83.541183,DR_RS01455,108.15325933333334,71.72065333333335
gene-DR_RS01710|DR_RS01710,122.578888,115.489822,121.632172,139.759705,126.541527,115.281067,DR_RS01710,119.90029399999999,127.19409966666667
gene-DR_RS06745|recX,11.356054,10.536984,9.8075,15.515912,11.456443,18.605545,DR_RS06745,10.566846,15.192633333333333
gene-DR_RS06405|holA,14.22965,8.276269,7.719808,71.996979,55.816494,150.685211,DR_RS06405,10.075242333333334,92.83289466666668
gene-DR_RS03585|DR_RS03585,164.437347,123.763367,124.185295,128.665298,87.173752,81.006973,DR_RS03585,137.462003,98.94867433333333
gene-DR_RS10345|DR_RS10345,22.958374,17.679331,16.891232,37.013851,25.808664,51.313675,DR_RS10345,19.176312333333332,38.04539666666667
gene-DR_RS07610|DR_RS07610,367.031952,228.201935,231.466675,165.456955,142.156372,146.167755,DR_RS07610,275.566854,151.26036066666668
gene-DR_RS14405|phoU,81.367386,96.262108,113.947624,48.827744,53.340679,90.617859,DR_RS14405,97.19237266666666,64.262094
gene-DR_RS05990|uraD,35.512142,37.565449,40.334118,57.017063,60.874432,121.514046,DR_RS05990,37.803903,79.801847
gene-DR_RS15410|thrC,101.868172,74.412498,75.455246,108.984383,114.01915,96.363548,DR_RS15410,83.91197199999999,106.45569366666666
gene-DR_RS01055|DR_RS01055,10.130375,7.754503,7.663717,85.548424,83.36412,267.975739,DR_RS01055,8.516198333333334,145.62942766666666
gene-DR_RS01940|DR_RS01940,14.065688,14.743044,17.387066,62.15329,56.666229,153.689774,DR_RS01940,15.398599333333332,90.836431
gene-DR_RS13695|DR_RS13695,21.057486,23.50959,26.354904,49.676895,34.33197,33.48209,DR_RS13695,23.64066,39.16365166666667
gene-DR_RS14605|DR_RS14605,402.623474,228.050735,238.355255,439.769623,349.266602,243.763474,DR_RS14605,289.676488,344.2665663333334
gene-DR_RS16260|DR_RS16260,29.919817,24.888002,29.246965,80.43058,58.595596,99.88974,DR_RS16260,28.01826133333333,79.63863866666668
gene-DR_RS00090|DR_RS00090,39.7831,46.551704,48.587948,57.636452,64.307892,139.141006,DR_RS00090,44.97425066666667,87.02845
gene-DR_RS08250|DR_RS08250,50.687897,33.528206,30.197416,87.723061,62.661823,84.841415,DR_RS08250,38.13783966666667,78.40876633333333
gene-DR_RS06385|DR_RS06385,90.824203,67.543167,68.033051,104.497673,94.211868,112.603745,DR_RS06385,75.466807,103.77109533333334
gene-DR_RS08130|DR_RS08130,55.891548,63.914654,59.241619,92.620239,107.063744,111.727982,DR_RS08130,59.682607,103.80398833333334
gene-DR_RS04885|DR_RS04885,51.447475,68.693016,82.693993,99.899292,66.268791,66.93438,DR_RS04885,67.61149466666667,77.700821
gene-DR_RS00950|DR_RS00950,17.933708,8.842354,9.159842,36.473564,25.007456,49.218159,DR_RS00950,11.978634666666666,36.899726333333334
gene-DR_RS01855|DR_RS01855,36.117561,33.888672,30.185814,81.350449,66.689445,94.950485,DR_RS01855,33.397349,80.99679300000001
gene-DR_RS02325|DR_RS02325,88.171982,85.65657,100.92746,78.731979,97.909691,138.937622,DR_RS02325,91.58533733333333,105.19309733333334
gene-DR_RS09525|DR_RS09525,14.131301,17.637638,21.163164,33.748318,41.980148,89.746704,DR_RS09525,17.644034333333334,55.15839
gene-DR_RS16180|DR_RS16180,15.530341,12.537859,11.548524,20.522011,14.143149,31.137236,DR_RS16180,13.205574666666665,21.934132
gene-DR_RS11920|DR_RS11920,81.280472,71.29702,64.820961,176.656815,144.172745,302.208679,DR_RS11920,72.46615100000001,207.67941299999998
gene-DR_RS16860|DR_RS16860,5.75069,4.7213,11.239964,9.378424,14.552142,20.41115,DR_RS16860,7.237317999999999,14.780572
gene-DR_RS07195|rpe,278.557434,269.218842,279.737762,255.441483,226.542816,187.925888,DR_RS07195,275.83801266666666,223.30339566666666
gene-DR_RS03350|DR_RS03350,44.23526,42.151573,53.476067,71.588394,60.597099,83.439453,DR_RS03350,46.62096666666667,71.874982
gene-DR_RS07095|tnpB,16.218538,17.294231,17.280031,32.026348,28.945734,42.550999,DR_RS07095,16.930933333333332,34.50769366666666
gene-DR_RS10820|rpsN,2202.378418,1565.327637,1589.164185,2952.358887,3638.196777,5628.416016,DR_RS10820,1785.6234133333335,4072.9905599999997
gene-DR_RS05005|DR_RS05005,146.591965,168.683899,182.135742,227.598709,223.028214,243.84761,DR_RS05005,165.80386866666666,231.49151100000003
gene-DR_RS14510|DR_RS14510,11.566942,18.629028,17.562773,42.225719,54.245651,139.919281,DR_RS14510,15.919581,78.79688366666667
gene-DR_RS09015|DR_RS09015,9.298925,6.176056,5.955713,23.581139,18.473349,33.608345,DR_RS09015,7.143564666666666,25.220944333333335
gene-DR_RS14580|DR_RS14580,85.362289,61.542984,69.510323,43.993538,30.414783,26.398001,DR_RS14580,72.138532,33.60210733333333
gene-DR_RS07115|DR_RS07115,227.199295,276.588593,299.434906,182.958984,192.51503,127.345619,DR_RS07115,267.7409313333333,167.60654433333335
gene-DR_RS16805|DR_RS16805,16.084309,12.236792,13.158153,32.219742,37.87801,67.755005,DR_RS16805,13.826417999999999,45.950919
gene-DR_RS03400|DR_RS03400,33.217503,19.418335,21.664587,70.491997,59.903931,81.273254,DR_RS03400,24.766808333333334,70.556394
gene-DR_RS16690|DR_RS16690,46.121178,52.208668,58.037296,57.28334,65.755264,63.64724,DR_RS16690,52.122380666666665,62.22861466666666
gene-DR_RS12735|DR_RS12735,191.904419,210.840179,216.607162,144.360489,135.681274,130.715424,DR_RS12735,206.45058666666668,136.91906233333336
gene-DR_RS07280|tmrD,89.477638,89.779503,92.000488,75.032303,61.478054,54.794483,DR_RS07280,90.41920966666667,63.768280000000004
gene-DR_RS06310|DR_RS06310,65.819023,54.704552,54.758053,79.461739,42.688328,65.927444,DR_RS06310,58.42720933333333,62.69250366666666
gene-DR_RS06645|DR_RS06645,728.2677,757.842712,897.398743,408.665649,592.183472,349.492645,DR_RS06645,794.5030516666666,450.113922
gene-DR_RS12605|DR_RS12605,51.958565,77.908104,81.26886,84.735298,120.268867,135.293884,DR_RS12605,70.37850966666667,113.432683
gene-DR_RS02035|DR_RS02035,11.391999,4.997512,4.562745,49.923237,35.642193,85.70211,DR_RS02035,6.984085333333333,57.08918
gene-DR_RS03605|DR_RS03605,912.81897,236.377808,255.43573,292.603577,99.714386,92.063293,DR_RS03605,468.210836,161.46041866666664
gene-DR_RS08520|DR_RS08520,29.248886,23.627457,23.017687,45.169312,36.950207,67.556343,DR_RS08520,25.29801,49.891954
gene-DR_RS00385|DR_RS00385,46.141113,52.925304,60.186733,124.064941,103.425522,191.601929,DR_RS00385,53.084383333333335,139.697464
gene-DR_RS16525|DR_RS16525,9.25832,8.438184,6.188937,43.653278,43.978477,101.26693,DR_RS16525,7.961813666666665,62.96622833333333
gene-DR_RS09605|DR_RS09605,10.563543,8.248654,8.83314,26.440811,23.869413,54.998909,DR_RS09605,9.215112333333332,35.10304433333334
gene-DR_RS07415|DR_RS07415,52.034176,69.466072,59.767384,117.144859,95.385818,113.599747,DR_RS07415,60.422543999999995,108.71014133333334
gene-DR_RS12310|DR_RS12310,5.77644,3.282967,2.831002,18.263462,12.519369,22.844639,DR_RS12310,3.9634696666666667,17.875823333333333
gene-DR_RS04495|DR_RS04495,62.710506,56.838203,61.887459,113.063812,116.931023,195.815674,DR_RS04495,60.47872266666667,141.93683633333333
gene-DR_RS01735|DR_RS01735,84.314201,70.854431,76.930038,77.672455,68.511116,82.737335,DR_RS01735,77.36622333333334,76.30696866666666
gene-DR_RS05795|murA,865.173828,552.300232,579.219604,805.594849,607.375,549.278015,DR_RS05795,665.5645546666666,654.0826213333333
gene-DR_RS06805|lepB,14.818271,11.838505,10.258111,24.636522,31.110218,62.810425,DR_RS06805,12.304962333333334,39.519055
gene-DR_RS08940|DR_RS08940,294.168884,366.873322,399.201782,722.024475,597.53186,610.124084,DR_RS08940,353.41466266666663,643.2268063333335
gene-DR_RS04550|DR_RS04550,48.601822,16.348812,17.601507,67.471802,36.094234,65.564644,DR_RS04550,27.517380333333332,56.37689333333333
gene-DR_RS13120|DR_RS13120,69.0951,39.437187,43.508915,122.401665,62.631653,87.3582,DR_RS13120,50.680400666666664,90.79717266666667
gene-DR_RS15695|DR_RS15695,6.920067,2.565096,3.184811,11.707503,10.399559,38.063442,DR_RS15695,4.223324666666667,20.056834666666667
gene-DR_RS13840|DR_RS13840,437.891663,330.991425,333.529755,306.28952,228.975189,191.611328,DR_RS13840,367.4709476666667,242.29201233333333
gene-DR_RS09970|DR_RS09970,484.663879,301.582672,310.57193,309.307281,255.622482,176.112549,DR_RS09970,365.6061603333333,247.014104
gene-DR_RS13810|DR_RS13810,463.151031,283.625793,299.864044,434.887604,263.119263,241.483124,DR_RS13810,348.88028933333334,313.16333033333336
gene-DR_RS09940|DR_RS09940,97.891861,71.830139,76.671394,331.56131,213.827469,388.514832,DR_RS09940,82.13113133333333,311.30120366666665
gene-DR_RS16960|DR_RS16960,5.33604,6.492359,7.549682,73.746124,82.049416,191.500351,DR_RS16960,6.459360333333334,115.76529699999999
gene-DR_RS04710|rpoC,593.372009,526.743347,590.025085,843.4151,777.919556,589.354492,DR_RS04710,570.0468136666667,736.8963826666667
gene-DR_RS11035|DR_RS11035,636.452209,444.43399,473.006592,489.880463,316.6763,256.148468,DR_RS11035,517.9642636666666,354.235077
gene-DR_RS17010|pxpB,5.578077,5.478417,5.908823,18.319584,15.739806,36.361591,DR_RS17010,5.655105666666667,23.47366033333333
gene-DR_RS12125|DR_RS12125,131.261292,95.82605,101.721352,149.566193,122.99897,181.253265,DR_RS12125,109.60289799999998,151.27280933333333
gene-DR_RS04730|DR_RS04730,15.754791,12.725739,15.086679,29.881977,30.6528,71.992622,DR_RS04730,14.522403000000002,44.17579966666667
gene-DR_RS10890|infA,1759.398315,1611.442871,1561.633545,2362.90332,2368.44458,2931.21875,DR_RS10890,1644.1582436666665,2554.1888833333333
gene-DR_RS07940|DR_RS07940,118.098495,102.441566,107.6539,164.729553,163.402695,163.97345,DR_RS07940,109.39798699999999,164.03523266666667
gene-DR_RS06030|DR_RS06030,51.299477,41.734177,39.258495,72.56678,63.161777,86.540337,DR_RS06030,44.09738300000001,74.08963133333333
gene-DR_RS13565|tyrS,103.333878,71.065193,79.101181,200.844528,155.411163,160.902771,DR_RS13565,84.500084,172.386154
gene-DR_RS10550|DR_RS10550,52.143063,48.58844,54.392143,46.135906,53.204353,51.705555,DR_RS10550,51.707882000000005,50.34860466666667
gene-DR_RS17030|DR_RS17030,99.142014,77.2733,76.925194,155.370422,111.512085,146.057678,DR_RS17030,84.446836,137.64672833333333
gene-DR_RS13420|priA,19.485445,15.73544,14.915311,56.268784,44.080742,105.51384,DR_RS13420,16.71206533333333,68.621122
gene-DR_RS01305|DR_RS01305,4774.371094,6939.992188,5384.527832,4799.464844,6760.55957,7641.394531,DR_RS01305,5699.630371333333,6400.472981666666
gene-DR_RS08725|DR_RS08725,133.217041,183.648849,199.787338,144.520676,286.397186,432.041016,DR_RS08725,172.21774266666668,287.65295933333334
gene-DR_RS14120|DR_RS14120,1.926388,1.259591,0.677395,2.046385,2.500654,5.568192,DR_RS14120,1.287791333333333,3.3717436666666667
gene-DR_RS09550|mraZ,254.340515,278.752777,324.865509,404.726532,289.390228,416.525909,DR_RS09550,285.986267,370.214223
gene-DR_RS02235|DR_RS02235,212.083496,174.612366,178.075928,257.883728,243.226517,208.066467,DR_RS02235,188.25726333333333,236.39223733333333
gene-DR_RS05665|DR_RS05665,19.21987,18.544357,14.464133,20.565008,27.807146,43.118397,DR_RS05665,17.409453333333335,30.49685033333333
gene-DR_RS16235|DR_RS16235,2.592478,1.970272,3.08903,18.018143,27.940889,72.164955,DR_RS16235,2.550593333333333,39.37466233333333
gene-DR_RS08080|DR_RS08080,60.123119,30.001621,27.604683,54.950581,49.129436,74.230759,DR_RS08080,39.243141,59.436925333333335
gene-DR_RS09400|DR_RS09400,30.849033,30.611841,30.477139,92.429161,110.00766,170.694107,DR_RS09400,30.646004333333334,124.37697600000001
gene-DR_RS04515|DR_RS04515,9.006118,12.074825,11.652722,31.622452,42.215942,126.467651,DR_RS04515,10.911221666666668,66.76868166666667
gene-DR_RS14025|DR_RS14025,7.025965,3.337165,3.221381,3.06175,4.522872,14.725083,DR_RS14025,4.528170333333333,7.436568333333334
gene-DR_RS05815|recJ,69.238136,60.371719,60.336357,142.526855,128.465576,271.840332,DR_RS05815,63.315403999999994,180.94425433333333
gene-DR_RS08140|tnpA,5.332134,17.935869,15.063448,17.168255,38.7896,64.420906,DR_RS08140,12.777150333333333,40.12625366666666
gene-DR_RS02475|ttcA,18.619993,23.59141,21.536207,105.928398,124.568306,336.532593,DR_RS02475,21.249203333333337,189.00976566666668
gene-DR_RS02055|DR_RS02055,53.97121,64.117775,63.903263,85.866798,76.169746,81.016129,DR_RS02055,60.664082666666665,81.01755766666666
gene-DR_RS16460|DR_RS16460,2.839809,3.31718,2.293231,41.451519,44.612442,130.370926,DR_RS16460,2.81674,72.14496233333334
gene-DR_RS14915|DR_RS14915,18.253168,15.71457,13.438353,24.048954,19.361395,22.893862,DR_RS14915,15.802030333333333,22.101403666666666
gene-DR_RS06855|DR_RS06855,58.942139,62.226631,64.857162,17.386568,54.012215,52.453667,DR_RS06855,62.008644000000004,41.284150000000004
gene-DR_RS10200|truD,49.966221,33.86203,36.759651,83.861214,57.585526,76.057671,DR_RS10200,40.19596733333333,72.50147033333333
gene-DR_RS15465|DR_RS15465,4.179275,5.740746,5.442004,20.672182,23.812117,59.95805,DR_RS15465,5.120674999999999,34.81411633333334
gene-DR_RS14710|hpaB,197.625183,147.384232,168.667435,206.371719,188.00798,114.456268,DR_RS14710,171.2256166666667,169.611989
gene-DR_RS05880|DR_RS05880,35.25647,23.199564,23.306255,65.837608,52.796661,122.780472,DR_RS05880,27.254096333333337,80.47158033333334
gene-DR_RS07500|DR_RS07500,63.341545,67.033249,73.264931,219.014923,172.826462,253.758011,DR_RS07500,67.87990833333333,215.19979866666668
gene-DR_RS01020|DR_RS01020,48.781086,46.586853,43.637264,0.17604,0.0,0.0,DR_RS01020,46.33506766666667,0.05868
gene-DR_RS08500|mqnB,2.695116,3.155325,2.725738,11.651295,10.635819,20.845421,DR_RS08500,2.8587263333333333,14.377511666666669
gene-DR_RS12065|DR_RS12065,12.356169,8.061483,10.418348,32.881317,39.540672,90.631493,DR_RS12065,10.278666666666666,54.351160666666665
gene-DR_RS04465|DR_RS04465,1869.086182,1016.13147,1189.19458,1390.045288,865.573547,791.851685,DR_RS04465,1358.137410666667,1015.8235066666667
gene-DR_RS13935|DR_RS13935,30.367201,21.593969,26.000824,77.974716,51.452339,133.579147,DR_RS13935,25.987331333333334,87.66873400000001
gene-DR_RS04110|DR_RS04110,13.14267,16.498381,14.463254,49.247543,61.354595,103.506462,DR_RS04110,14.701434999999998,71.36953333333334
gene-DR_RS13260|tgt,81.272614,56.00629,61.505856,87.069351,76.328339,120.794083,DR_RS13260,66.26158666666667,94.730591
gene-DR_RS09490|DR_RS09490,17.882996,8.731875,9.8175,18.964136,12.671894,24.366703,DR_RS09490,12.144123666666667,18.667577666666666
gene-DR_RS02145|DR_RS02145,9.947495,11.397868,14.579446,27.204826,45.201164,96.637909,DR_RS02145,11.974936333333332,56.34796633333334
gene-DR_RS10490|nusG,514.957153,279.163635,272.449005,582.208618,434.279755,361.60318,DR_RS10490,355.5232643333333,459.363851
gene-DR_RS07435|DR_RS07435,26.190388,28.360455,28.364212,46.397678,59.202522,90.719666,DR_RS07435,27.638351666666665,65.43995533333333
gene-DR_RS03760|DR_RS03760,8.799382,9.22566,9.931282,22.579597,25.592604,57.900486,DR_RS03760,9.318774666666666,35.357562333333334
gene-DR_RS11830|DR_RS11830,116.82505,96.148453,99.999916,141.535522,125.440384,150.472748,DR_RS11830,104.324473,139.14955133333333
gene-DR_RS08270|DR_RS08270,39.704891,35.178066,40.400429,69.472153,68.968941,115.136818,DR_RS08270,38.427795333333336,84.52597066666668
gene-DR_RS00170|DR_RS00170,55.835991,30.158962,33.726246,63.149021,57.72493,73.620522,DR_RS00170,39.90706633333333,64.831491
gene-DR_RS05650|aroA,42.218174,23.874142,25.480404,49.219799,42.35041,61.588516,DR_RS05650,30.524240000000002,51.052908333333335
